model,strategy,trial_number,student_id,student_name,question_number,question_text,score
gemini,zero,8,student_12,Mahasiswa 12,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.2
gemini,zero,8,student_12,Mahasiswa 12,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.8
gemini,zero,8,student_13,Mahasiswa 13,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,8,student_13,Mahasiswa 13,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",3.1
gemini,zero,8,student_13,Mahasiswa 13,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),2.4
gemini,zero,8,student_13,Mahasiswa 13,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),2.0
gemini,zero,8,student_13,Mahasiswa 13,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.8
gemini,zero,8,student_13,Mahasiswa 13,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.2
gemini,zero,8,student_13,Mahasiswa 13,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.8
gemini,zero,8,student_14,Mahasiswa 14,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),2.9
gemini,zero,8,student_14,Mahasiswa 14,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.4
gemini,zero,8,student_14,Mahasiswa 14,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),1.8
gemini,zero,8,student_14,Mahasiswa 14,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.8
gemini,zero,8,student_14,Mahasiswa 14,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.8
gemini,zero,8,student_14,Mahasiswa 14,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.2
gemini,zero,8,student_14,Mahasiswa 14,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.8
gemini,zero,8,student_15,Mahasiswa 15,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,8,student_15,Mahasiswa 15,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",3.1
gemini,zero,8,student_15,Mahasiswa 15,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),2.4
gemini,zero,8,student_15,Mahasiswa 15,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.8
gemini,zero,8,student_15,Mahasiswa 15,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.8
gemini,zero,8,student_15,Mahasiswa 15,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.2
gemini,zero,8,student_15,Mahasiswa 15,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.8
gemini,zero,8,student_16,Mahasiswa 16,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,8,student_16,Mahasiswa 16,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",3.3
gemini,zero,8,student_16,Mahasiswa 16,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),3.2
gemini,zero,8,student_16,Mahasiswa 16,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),2.0
gemini,zero,8,student_16,Mahasiswa 16,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",2.9
gemini,zero,8,student_16,Mahasiswa 16,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.9
gemini,zero,8,student_16,Mahasiswa 16,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),3.2
gemini,zero,9,student_01,Mahasiswa 1,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,9,student_01,Mahasiswa 1,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.3
gemini,zero,9,student_01,Mahasiswa 1,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),1.8
gemini,zero,9,student_01,Mahasiswa 1,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.2
gemini,zero,9,student_01,Mahasiswa 1,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.8
gemini,zero,9,student_01,Mahasiswa 1,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.2
gemini,zero,9,student_01,Mahasiswa 1,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.8
gemini,zero,9,student_02,Mahasiswa 2,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,9,student_02,Mahasiswa 2,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.9
gemini,zero,9,student_02,Mahasiswa 2,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),1.8
gemini,zero,9,student_02,Mahasiswa 2,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.2
gemini,zero,9,student_08,Mahasiswa 8,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.2
gemini,zero,9,student_02,Mahasiswa 2,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.8
gemini,zero,9,student_02,Mahasiswa 2,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.5
gemini,zero,9,student_02,Mahasiswa 2,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),2.4
gemini,zero,9,student_03,Mahasiswa 3,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,9,student_03,Mahasiswa 3,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.4
gemini,zero,9,student_03,Mahasiswa 3,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),1.8
gemini,zero,9,student_03,Mahasiswa 3,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.0
gemini,zero,9,student_03,Mahasiswa 3,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.9
gemini,zero,9,student_03,Mahasiswa 3,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",1.4
gemini,zero,9,student_03,Mahasiswa 3,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),2.1
gemini,zero,9,student_05,Mahasiswa 5,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),2.4
gemini,zero,9,student_05,Mahasiswa 5,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",1.9
gemini,zero,9,student_05,Mahasiswa 5,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),1.2
gemini,zero,9,student_05,Mahasiswa 5,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.2
gemini,zero,9,student_05,Mahasiswa 5,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.3
gemini,zero,9,student_05,Mahasiswa 5,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",1.9
gemini,zero,9,student_05,Mahasiswa 5,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.2
gemini,zero,9,student_08,Mahasiswa 8,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),1.4
gemini,zero,9,student_08,Mahasiswa 8,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.0
gemini,zero,9,student_08,Mahasiswa 8,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),1.8
gemini,zero,9,student_08,Mahasiswa 8,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.4
gemini,zero,9,student_08,Mahasiswa 8,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.6
gemini,zero,9,student_08,Mahasiswa 8,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.2
gemini,zero,9,student_12,Mahasiswa 12,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),2.3
gemini,zero,9,student_12,Mahasiswa 12,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.4
gemini,zero,9,student_12,Mahasiswa 12,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),2.1
gemini,zero,9,student_12,Mahasiswa 12,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.1
gemini,zero,9,student_12,Mahasiswa 12,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.8
gemini,zero,9,student_12,Mahasiswa 12,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.6
gemini,zero,9,student_12,Mahasiswa 12,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.2
gemini,zero,9,student_13,Mahasiswa 13,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,9,student_13,Mahasiswa 13,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",3.2
gemini,zero,9,student_13,Mahasiswa 13,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),2.3
gemini,zero,9,student_13,Mahasiswa 13,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.2
gemini,zero,9,student_13,Mahasiswa 13,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",2.0
gemini,zero,9,student_13,Mahasiswa 13,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.5
gemini,zero,9,student_13,Mahasiswa 13,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.2
gemini,zero,9,student_14,Mahasiswa 14,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.9
gemini,zero,9,student_14,Mahasiswa 14,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.3
gemini,zero,9,student_14,Mahasiswa 14,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),3.1
gemini,zero,9,student_14,Mahasiswa 14,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.2
gemini,zero,9,student_14,Mahasiswa 14,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",2.1
gemini,zero,9,student_14,Mahasiswa 14,6,"1.	Tulislah Konsep kerangka proposal penelitian dari capstone project kamu yang mencakup:
1.	Latar belakang masalah
2.	Masalah penelitian (rumusan masalah)
3.	Tujuan penelitian
4.	Cara atau metode yang akan kamu gunakan 
(20 poin)",2.3
gemini,zero,9,student_14,Mahasiswa 14,7,2.	Jelaskan bagaimana proposal penelitianmu bisa membantu mengembangkan ilmu pengetahuan atau teknologi di bidangmu. (10 poin),1.2
gemini,zero,9,student_15,Mahasiswa 15,1,1.	Jelaskan singkat tentang topik capstone project yang sedang kamu kerjakan. Apa masalah utama yang ingin kamu selesaikan dan apa tujuan dari proyek tersebut? (15 poin),3.2
gemini,zero,9,student_15,Mahasiswa 15,2,"2.	Sebutkan dan jelaskan tiga teknologi, alat, atau cara yang kamu pakai dalam capstone project ini. Kenapa kamu memilih yang tersebut? (15 poin)",2.2
gemini,zero,9,student_15,Mahasiswa 15,3,3. Jelaskan manfaat atau kegunaan hasil capstone projectmu bagi orang lain atau bidang yang kamu tekuni. (10 poin),1.9
gemini,zero,9,student_15,Mahasiswa 15,4,1.Ceritakan tahap-tahap pengerjaan capstone project dari awal sampai sekarang. Sebutkan juga hal penting atau target yang sudah kamu capai. (15 poin),1.2
gemini,zero,9,student_15,Mahasiswa 15,5,"3. Apakah ada perubahan pada rencana (ingin mengubah project) atau cara pengerjaan selama proyek berjalan? Jika iya, jelaskan apa yang berubah dan bagaimana pengaruhnya ke hasil proyek. (10 poin)",1.2
